timestamp,is_working_hour,optimization_type,current_temp,indoor_temp,indoor_humidity,outdoor_temp,outdoor_humidity,optimal_temp,actual_energy,original_predicted_energy,optimized_energy,optimal_pmv,energy_savings,temp_change,ai_proposal
2024-11-21 00:50:00,False,保持,21.55725,22.859013854217743,67.12194710559874,7.29408180110029,60.080842528302746,21.55725,18.709917,39.505393981933594,39.505393981933594,-0.69,0.0,0.0,
2024-11-21 01:00:00,False,保持,21.50525,22.84946473600279,66.85162753451303,7.554228026493108,60.267650067460316,21.50525,18.234625,43.646541595458984,43.646541595458984,-0.7,0.0,0.0,
2024-11-21 01:10:00,False,保持,21.432000000000002,22.840286570300908,66.41863780271844,7.510870537190355,60.46023554342665,21.432000000000002,26.476084,44.50483322143555,44.50483322143555,-0.73,0.0,0.0,
2024-11-21 01:20:00,False,保持,21.3805,22.83101224562728,65.91866597791406,7.727658628492272,60.658597714435835,21.3805,59.977413,56.71120834350586,56.71120834350586,-0.74,0.0,0.0,
2024-11-21 01:30:00,False,保持,21.368000000000002,22.820982230184228,60.5505511201409,7.814374251885927,60.8704417379988,21.368000000000002,58.497704,101.68292236328125,101.68292236328125,-0.74,0.0,0.0,
2024-11-21 01:40:00,False,保持,21.356,22.79495911461743,57.14404687231366,7.727658628492272,61.2132436368657,21.356,55.67075,95.20958709716797,95.20958709716797,-0.74,0.0,0.0,
2024-11-21 01:50:00,False,保持,21.291,22.7596754089356,57.85214048109945,7.684301139189518,61.63693044222571,21.291,61.44579,95.00049591064453,95.00049591064453,-0.77,0.0,0.0,
2024-11-21 02:00:00,False,保持,21.255000000000003,22.72318261849657,57.22538194570529,8.291309213368809,62.09335640597023,21.255000000000003,108.45008,102.29109191894531,102.29109191894531,-0.77,0.0,0.0,
2024-11-21 02:10:00,False,保持,21.206,22.684931122094554,58.94537955109444,8.681528551458037,62.56133824333229,21.206,196.62413,137.30108642578125,137.30108642578125,-0.8,0.0,0.0,
2024-11-21 02:20:00,False,保持,21.192,22.64591021742608,62.234665567849326,9.678755963726555,63.03702399643936,21.192,242.6612,189.2272491455078,189.2272491455078,-0.8,0.0,0.0,
2024-11-21 02:30:00,False,保持,21.1595,22.610296762906973,65.72848588765952,9.982260323210276,63.48285893868335,21.1595,194.39464,215.91439819335938,215.91439819335938,-0.8,0.0,0.0,
2024-11-21 02:40:00,False,保持,21.098,22.57539777415455,69.7210806502692,11.629853298960839,63.983579934429905,21.098,181.57275,201.19793701171875,201.19793701171875,-0.83,0.0,0.0,
2024-11-21 02:50:00,False,保持,21.070666666666664,22.536321903526645,73.04983916470351,11.846642035050904,64.60466654221393,21.070666666666664,175.50233,190.8420867919922,190.8420867919922,-0.83,0.0,0.0,
2024-11-21 03:00:00,False,保持,21.001833333333334,22.50123056137467,75.71475786599929,13.450877360301678,65.15160854889878,21.001833333333334,174.61195,186.2823486328125,186.2823486328125,-0.86,0.0,0.0,
2024-11-21 03:10:00,False,保持,20.955000000000002,22.46550719119851,77.88927488612178,13.971169972284352,65.7197350821165,20.955000000000002,159.88075,183.83169555664062,183.83169555664062,-0.87,0.0,0.0,
